,filename,contents,target
> rpm -i [rpm package]
> and it gives the error: package already installed, so i force it to
> install like so:
> rpm -i --force [rpm package]
> this installs it and then i try to uninstall it again and it still
> gives me the same error: package not installed.
>  
> How can i get it to recognize that the package is indeed installed it,
> and/or get it to unstall it?

You're a bit too vague on your ""[rpm package]"" here...
Maybe this will help you :

[root@python apg]# rpm -e apg
[root@python apg]# rpm -ivh apg-1.2.13-fr1.i386.rpm 
Preparing...                ###########################################
[100%]   1:apg                   
########################################### [100%][root@python apg]# rpm -e
apg[root@python apg]# rpm -ivh apg-1.2.13-fr1.i386.rpm 
Preparing...                ###########################################
[100%]   1:apg                   
########################################### [100%][root@python apg]# rpm -e
apg-1.2.13-fr1[root@python apg]# rpm -ivh apg-1.2.13-fr1.i386.rpm 
Preparing...                ###########################################
[100%]   1:apg                   
########################################### [100%][root@python apg]# rpm -e
apg-1.2.13-fr1.i386.rpm error: package apg-1.2.13-fr1.i386.rpm is not
installed[root@python apg]# 

You can just put the name, of the name and version, and even the release,
but the entire filename will not work!

Matthias

-- 
Matthias Saou                                World Trade Center
-------------                                Edificio Norte 4 Planta
System and Network Engineer                  08039 Barcelona, Spain
Electronic Group Interactive                 Phone : +34 936 00 23 23

_______________________________________________
RPM-List mailing list <RPM-List@freshrpms.net>
http://lists.freshrpms.net/mailman/listinfo/rpm-list

",0
7271,2000.f5754a180fc6394657dc27921f88aaae,"URL: http://boingboing.net/#85485824
Date: Not supplied

The British government has invited the local equivalent of the RIAA to fund an 
""anti-piracy"" post. As Charlie puts it, ""Mr Fox, here's the new set of 
hen-house keys you ordered."" 

    The UK music industry is to co-fund a new post at the Department for 
    Culture, Media and Sport (DCMS) to act as a link with the government in the 
    struggle with music piracy.  

Link[1] Discuss[2] (_via Charlie's Diary[3]_) 

[1] http://news.bbc.co.uk/1/hi/entertainment/music/2276388.stm
[2] http://www.quicktopic.com/boing/H/nYc4wgMrjwLbq
[3] http://www.antipope.org/charlie/blosxom.cgi


",0
7272,00896.73f4eb6d676530f00ca391dd522034ac,"I propose they rename it ""Charlie Heston High"" and maybe the students  
will learn to take AR-15s with extended military-spec scopes and .223  
high-velocity ammo and start plinking innocent civilians at random in  
the suburbs of Washington.  That's far more effectual than blowing  
oneself up in a bus.

In America these days, it seems that violence ascribed to any political  
doctrine foreign to Bushism is vile and repugnant.  But random violence  
is entertainment and intrigue.

A couple of ex-FBI ""consultants"" speaking on the shootings in DC were  
quoted as saying the shooters, presumed to be a pair, were getting a  
""heroin-like high"" from each successful kill and that they ""for  
whatever reason decided to level the playing field, thumbing their nose  
at law enforcement and society.""

See?  Just a couple of kids having fun with Daddy's semi-automatic  
hunting rifle.  Harmless!

-Ian.	

On Saturday, October 5, 2002, at 11:01 PM, John Hall wrote:

>
> It wasn't gloating, it was one for the horror file.
>
> And of course for the Palestinians it wasn't a mistake, which is a key
> part of the horror.
>
> I'm not against American taxpayers remodeling a school honoring a  
> killer
> if we do it with a daisy cutter.
>
>
>
>> -----Original Message-----
>> From: Geege Schuman [mailto:geege@barrera.org]
>> Sent: Saturday, October 05, 2002 9:35 PM
>> To: johnhall@evergo.net; FoRK
>> Subject: RE: Our friends the Palestinians, Our servants in government.
>>
>> she read the links. what must it be like, she wondered, to devote ones
>> life
>> to pointing out  neighbors' mistakes, mishaps, inconsistencies and
>> frailties?
>>
>> gloating is definitely underrated in the good book - eh, john?
>>
>> bring it on,
>> gg
>>
>> -----Original Message-----
>> From: fork-admin@xent.com [mailto:fork-admin@xent.com]On Behalf Of
> John
>> Hall
>> Sent: Saturday, October 05, 2002 11:56 PM
>> To: FoRK
>> Subject: Our friends the Palestinians, Our servants in government.
>>
>>
>>
>>
>> Hijacker High (8/30)
>> Dalal Mughrabi was a Palestinian woman who participated in a 1978 bus
>> hijacking in which 36 Israelis and an American nature photographer,
> Gail
>> Ruban, were killed. Mughrabi has a Palestinian high school named after
>> her, and it's apparently starting to show signs of wear. Fortunately,
>> the United States Agency for International Development has stepped in
>> with money to help renovate it.
>>
>> http://reason.com/brickbats/bb-april.shtml
>>
>> Links to:
>>
>>
> http://www.cnsnews.com/ 
> ViewForeignBureaus.asp?Page=\ForeignBureaus\archi
>> ve\200208\FOR20020807e.html
>>
>> Praeterea censeo Palestininem esse delendam.
>>
>>
>>
>>
>>
>


",0
7273,0494.cd5e6c1b93cf9492002689b4ea2e8520,"On Wed, 4 Sep 2002, Tom wrote:
 
> A groys gesheft zol er hobn mit shroyre vus er hot, zol men bay im nit
> fregn, un vos men fregt zol er nisht hobn, and if that aint the truth
> nutin is.

A nice curse. Don't get ""shroyre"", though.


",0
7274,0470.d5ad7286cd913b0cfdff5b954b9338ac,"Of course we've had select() since BSD 4.2 and poll() since System V
or so, and they work reasonably well for asynchronous I/O up to a
hundred or so channels, but suck after that; /dev/poll (available in
Solaris and Linux) is one approach to solving this; Linux has a way to
do essentially the same thing with real-time signals, and has for
years; and FreeBSD has kqueue.

More details about these are at
http://www.citi.umich.edu/projects/linux-scalability/

None of this helps with disk I/O; most programs that need to overlap
disk I/O with computation, on either proprietary Unixes or Linux, just
use multiple threads or processes to handle the disk I/O.

POSIX specifies a mechanism for nonblocking disk I/O that most
proprietary Unixes implement.  The Linux kernel hackers are currently
rewriting Linux's entire I/O subsystem essentially from scratch to
work asynchronously, because they can easily build efficient
synchronous I/O primitives from asynchronous ones, but not the other
way around. So now Linux will support this mechanism too.

It probably doesn't need saying for anyone who's read Beberg saying
things like ""Memory management is a non-issue for anyone that has any
idea at all how the hardware functions,"" but he's totally off-base.
People should know by now not to take anything he says seriously, but
apparently some don't, so I'll rebut.

Not surprisingly, the rebuttal requires many more words than the
original stupid errors.

In detail, he wrote:
> Could it be? After 20 years without this feature UNIX finally
> catches up to Windows and has I/O that doesnt [sic] totally suck for
> nontrivial apps? No way!

Unix acquired nonblocking I/O in the form of select() about 23 years
ago, and Solaris has had the particular aio_* calls we are discussing
for many years.  Very few applications need the aio_* calls ---
essentially only high-performance RDBMS servers even benefit from them
at all, and most of those have been faking it fine for a while with
multiple threads or processes.  This just provides a modicum of extra
performance.

> OK, so they do it with signals or a flag, which is completely
> ghetto, but at least they are trying. Keep trying guys, you got the
> idea, but not the clue.

Readers can judge who lacks the clue here.

> The Windows I/O model does definately [sic] blow the doors off the
> UNIX one, but then they had select to point at in it's [sic]
> suckiness and anything would have been an improvement. UNIX is just
> now looking at it's [sic] I/O model and adapting to a multiprocess
> multithreaded world so it's gonna be years yet before a posix API
> comes out of it.

Although I don't have a copy of the spec handy, I think the aio_* APIs
come from the POSIX spec IEEE Std 1003.1-1990, section 6.7.9, which is
